State Code,FIPS County Code,County Name,Metal Level,Issuer Name,HIOS Issuer ID,Plan ID (Standard Component),Plan Marketing Name,Standardized Plan Option,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child Age 0-14,Premium Child Age 18,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent,,
OH,39021,Champaign,Silver,Molina Healthcare,64353,64353OH0010009,Constant Care Silver 8,Design 1,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-888-296-7677,1-888-296-7677,,https://molina.sapphirethreesixtyfive.com//?ci=oh-marketplace,https://www.molinamarketplace.com/members/oh/en-US/PDF/Marketplace/2023/brochure-2023.pdf,https://www.molinamarketplace.com/members/oh/en-US/PDF/Marketplace/2023/OH23SBCE_S8_1.pdf,https://www.molinamarketplace.com/members/oh/en-US/PDF/Marketplace/2023/formulary-2023.pdf,,,100.00%,,299.32,357.23,391.27,410.05,444.1,500.05,698.81,1061.92,782.54,888.2,1000.1,1397.62,2123.84,1081.86,1187.52,1299.42,1696.94,1381.18,1486.84,1598.74,1996.26,1680.5,1786.16,1898.06,2295.58,690.59,743.42,799.37,998.13,989.91,1042.74,1098.69,1297.45,1289.23,1342.06,1398.01,1596.77,,"$5,800",Included in Medical,"$11,600",Included in Medical,"$5,800",Included in Medical,"$8,900",Included in Medical,"$17,800",Included in Medical,"$8,900",Included in Medical,$40,$80,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$20,$40,$80 Copay after deductible,$350 Copay after deductible,,"$5,700",Included in Medical,"$11,400",Included in Medical,"$5,700",Included in Medical,"$7,200",Included in Medical,"$14,400",Included in Medical,"$7,200",Included in Medical,$30,$60,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$20,$40,$80 Copay after deductible,$350 Copay after deductible,,$800,Included in Medical,"$1,600",Included in Medical,$800,Included in Medical,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,$20,$40,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$20,$60 Copay after deductible,$250 Copay after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,No Charge,$10,25%,25%,25%,No Charge,$15,$50,$150,,
OH,39021,Champaign,Gold,Molina Healthcare,64353,64353OH0040001,Confident Care Gold 1 + Vision,Not Applicable,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-888-296-7677,1-888-296-7677,,https://molina.sapphirethreesixtyfive.com//?ci=oh-marketplace,https://www.molinamarketplace.com/members/oh/en-US/PDF/Marketplace/2023/brochure-2023.pdf,https://www.molinamarketplace.com/members/oh/en-US/PDF/Marketplace/2023/OH23SBCE_G1V_1.pdf,https://www.molinamarketplace.com/members/oh/en-US/PDF/Marketplace/2023/formulary-2023.pdf,,,99.24%,,329.59,393.36,430.84,451.52,489,550.61,769.48,1169.3,861.68,978,1101.22,1538.96,2338.6,1191.27,1307.59,1430.81,1868.55,1520.86,1637.18,1760.4,2198.14,1850.45,1966.77,2089.99,2527.73,760.43,818.59,880.2,1099.07,1090.02,1148.18,1209.79,1428.66,1419.61,1477.77,1539.38,1758.25,,"$1,900",Included in Medical,"$3,800",Included in Medical,"$1,900",Included in Medical,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,$20,$50,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,$15,$50,30% Coinsurance after deductible,30% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39021,Champaign,Silver,Molina Healthcare,64353,64353OH0040002,Constant Care Silver 1 + Vision,Not Applicable,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-888-296-7677,1-888-296-7677,,https://molina.sapphirethreesixtyfive.com//?ci=oh-marketplace,https://www.molinamarketplace.com/members/oh/en-US/PDF/Marketplace/2023/brochure-2023.pdf,https://www.molinamarketplace.com/members/oh/en-US/PDF/Marketplace/2023/OH23SBCE_S1V_1.pdf,https://www.molinamarketplace.com/members/oh/en-US/PDF/Marketplace/2023/formulary-2023.pdf,,,99.14%,,295.76,352.97,386.61,405.17,438.8,494.09,690.48,1049.26,773.22,877.6,988.18,1380.96,2098.52,1068.98,1173.36,1283.94,1676.72,1364.74,1469.12,1579.7,1972.48,1660.5,1764.88,1875.46,2268.24,682.37,734.56,789.85,986.24,978.13,1030.32,1085.61,1282,1273.89,1326.08,1381.37,1577.76,,"$2,500","$2,500","$5,000","$5,000","$2,500","$2,500","$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,$30,$60,$950,$1200 Copay per Day,$60,$29,$60,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,750","$1,750","$3,500","$3,500","$1,750","$1,750","$7,250",Included in Medical,"$14,500",Included in Medical,"$7,250",Included in Medical,$30,$60,$950,$1200 Copay per Day,$60,$25,$60,50% Coinsurance after deductible,50% Coinsurance after deductible,,$750,$750,"$1,500","$1,500",$750,$750,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,$6,$30,$600,$750 Copay per Day,$30,$5,$25,30% Coinsurance after deductible,30% Coinsurance after deductible,,$0,$0,$0,$0,$0,$0,"$1,400",Included in Medical,"$2,800",Included in Medical,"$1,400",Included in Medical,No Charge,$10,$350,$600 Copay per Day,$10,No Charge,$10,10%,10%,,
OH,39021,Champaign,Silver,CareSource,77552,77552OH0010201,CareSource Marketplace Low Premium Silver,Not Applicable,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-833-230-2099,1-833-230-2099,1-800-750-0750,https://www.caresource.com/Find-A-Doctor-OH-MP,https://www.caresource.com/documents/Marketplace-2023-OH-brochure,https://www.caresource.com/documents/Marketplace-2023-OH-LowPrem-SilverBase-Basic-sum,https://www.caresource.com/documents/Marketplace-2023-OH-formulary,,X,100.00%,,342.13,408.32,447.23,468.7,507.6,571.56,798.75,1213.78,894.46,1015.2,1143.12,1597.5,2427.56,1236.59,1357.33,1485.25,1939.63,1578.72,1699.46,1827.38,2281.76,1920.85,2041.59,2169.51,2623.89,789.36,849.73,913.69,1140.88,1131.49,1191.86,1255.82,1483.01,1473.62,1533.99,1597.95,1825.14,,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,$30,$70,$500 Copay after deductible,$500 Copay per Stay after deductible,No Charge after Deductible,$15,$75,40% Coinsurance after deductible,50% Coinsurance after deductible,,"$6,000",Included in Medical,"$12,000",Included in Medical,"$6,000",Included in Medical,"$7,250",Included in Medical,"$14,500",Included in Medical,"$7,250",Included in Medical,$25,$60,$450 Copay after deductible,$450 Copay per Stay after deductible,No Charge after Deductible,$10,$60,40% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$2,800",Included in Medical,"$5,600",Included in Medical,"$2,800",Included in Medical,$5,$40,$350 Copay after deductible,$350 Copay per Stay after deductible,No Charge after Deductible,$10,$40,40% Coinsurance after deductible,45% Coinsurance after deductible,,$300,Included in Medical,$600,Included in Medical,$300,Included in Medical,$800,Included in Medical,"$1,600",Included in Medical,$800,Included in Medical,No Charge,$15,$300 Copay after deductible,$300 Copay per Stay after deductible,No Charge after Deductible,$5,$25,30% Coinsurance after deductible,45% Coinsurance after deductible,,
OH,39021,Champaign,Gold,CareSource,77552,77552OH0010202,CareSource Marketplace Gold,Design 1,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-833-230-2099,1-833-230-2099,1-800-750-0750,https://www.caresource.com/Find-A-Doctor-OH-MP,https://www.caresource.com/documents/Marketplace-2023-OH-brochure,https://www.caresource.com/documents/Marketplace-2023-OH-Standard-Fed-GoldBase-Basic-sum,https://www.caresource.com/documents/Marketplace-2023-OH-formulary,,X,100.00%,,483.97,577.6,632.65,663.01,718.05,808.52,1129.9,1716.99,1265.3,1436.1,1617.04,2259.8,3433.98,1749.27,1920.07,2101.01,2743.77,2233.24,2404.04,2584.98,3227.74,2717.21,2888.01,3068.95,3711.71,1116.62,1202.02,1292.49,1613.87,1600.59,1685.99,1776.46,2097.84,2084.56,2169.96,2260.43,2581.81,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,"$8,700",Included in Medical,"$17,400",Included in Medical,"$8,700",Included in Medical,$30,$60,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,$15,$30,$60,$250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39021,Champaign,Silver,CareSource,77552,77552OH0010203,CareSource Marketplace Standard Silver,Design 1,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-833-230-2099,1-833-230-2099,1-800-750-0750,https://www.caresource.com/Find-A-Doctor-OH-MP,https://www.caresource.com/documents/Marketplace-2023-OH-brochure,https://www.caresource.com/documents/Marketplace-2023-OH-Standard-Fed-SilverBase-Basic-sum,https://www.caresource.com/documents/Marketplace-2023-OH-formulary,,X,100.00%,,349.43,417.03,456.77,478.7,518.44,583.75,815.79,1239.68,913.54,1036.88,1167.5,1631.58,2479.36,1262.97,1386.31,1516.93,1981.01,1612.4,1735.74,1866.36,2330.44,1961.83,2085.17,2215.79,2679.87,806.2,867.87,933.18,1165.22,1155.63,1217.3,1282.61,1514.65,1505.06,1566.73,1632.04,1864.08,,"$5,800",Included in Medical,"$11,600",Included in Medical,"$5,800",Included in Medical,"$8,900",Included in Medical,"$17,800",Included in Medical,"$8,900",Included in Medical,$40,$80,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$20,$40,$80 Copay after deductible,$350 Copay after deductible,,"$5,700",Included in Medical,"$11,400",Included in Medical,"$5,700",Included in Medical,"$7,200",Included in Medical,"$14,400",Included in Medical,"$7,200",Included in Medical,$30,$60,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$20,$40,$80 Copay after deductible,$350 Copay after deductible,,$800,Included in Medical,"$1,600",Included in Medical,$800,Included in Medical,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,$20,$40,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$20,$60 Copay after deductible,$250 Copay after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,No Charge,$10,25%,25%,25%,No Charge,$15,$50,$150,,
OH,39021,Champaign,Expanded Bronze,CareSource,77552,77552OH0010204,CareSource Marketplace Bronze First,Not Applicable,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-833-230-2099,1-833-230-2099,1-800-750-0750,https://www.caresource.com/Find-A-Doctor-OH-MP,https://www.caresource.com/documents/Marketplace-2023-OH-brochure,https://www.caresource.com/documents/Marketplace-2023-OH-Standard-BronzeBase-Basic-sum,https://www.caresource.com/documents/Marketplace-2023-OH-formulary,,X,100.00%,,253.75,302.85,331.71,347.63,376.48,423.92,592.42,900.24,663.42,752.96,847.84,1184.84,1800.48,917.17,1006.71,1101.59,1438.59,1170.92,1260.46,1355.34,1692.34,1424.67,1514.21,1609.09,1946.09,585.46,630.23,677.67,846.17,839.21,883.98,931.42,1099.92,1092.96,1137.73,1185.17,1353.67,,"$8,000",Included in Medical,"$16,000",Included in Medical,"$8,000",Included in Medical,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,$40,$80,$600 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$20,50% Coinsurance after deductible,50% Coinsurance after deductible,60% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39021,Champaign,Bronze,CareSource,77552,77552OH0010206,CareSource Marketplace Bronze,Design 1,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-833-230-2099,1-833-230-2099,1-800-750-0750,https://www.caresource.com/Find-A-Doctor-OH-MP,https://www.caresource.com/documents/Marketplace-2023-OH-brochure,https://www.caresource.com/documents/Marketplace-2023-OH-LowPrem-Fed-BronzeBase-Basic-sum,https://www.caresource.com/documents/Marketplace-2023-OH-formulary,,X,100.00%,,248.22,296.24,324.47,340.04,368.27,414.67,579.49,880.6,648.94,736.54,829.34,1158.98,1761.2,897.16,984.76,1077.56,1407.2,1145.38,1232.98,1325.78,1655.42,1393.6,1481.2,1574,1903.64,572.69,616.49,662.89,827.71,820.91,864.71,911.11,1075.93,1069.13,1112.93,1159.33,1324.15,,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39021,Champaign,Silver,CareSource,77552,77552OH0010208,CareSource Marketplace Essential Silver,Not Applicable,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-833-230-2099,1-833-230-2099,1-800-750-0750,https://www.caresource.com/Find-A-Doctor-OH-MP,https://www.caresource.com/documents/Marketplace-2023-OH-brochure,https://www.caresource.com/documents/Marketplace-2023-OH-Essential-SilverBase-Basic-sum,https://www.caresource.com/documents/Marketplace-2023-OH-formulary,,X,100.00%,,391.18,466.86,511.36,535.9,580.39,653.51,913.28,1387.81,1022.72,1160.78,1307.02,1826.56,2775.62,1413.9,1551.96,1698.2,2217.74,1805.08,1943.14,2089.38,2608.92,2196.26,2334.32,2480.56,3000.1,902.54,971.57,1044.69,1304.46,1293.72,1362.75,1435.87,1695.64,1684.9,1753.93,1827.05,2086.82,,"$6,150",Included in Medical,"$12,300",Included in Medical,"$6,150",Included in Medical,"$6,150",Included in Medical,"$12,300",Included in Medical,"$6,150",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,
OH,39021,Champaign,Silver,CareSource,77552,77552OH0020201,"CareSource Marketplace Low Premium Silver Dental, Vision, & Fitness",Not Applicable,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-833-230-2099,1-833-230-2099,1-800-750-0750,https://www.caresource.com/Find-A-Doctor-OH-MP,https://www.caresource.com/documents/Marketplace-2023-OH-brochure,https://www.caresource.com/documents/Marketplace-2023-OH-LowPrem-SilverBase-DVF-sum,https://www.caresource.com/documents/Marketplace-2023-OH-formulary,X,X,98.65%,,347.63,414.89,454.43,476.23,515.77,580.75,811.6,1233.3,908.86,1031.54,1161.5,1623.2,2466.6,1256.49,1379.17,1509.13,1970.83,1604.12,1726.8,1856.76,2318.46,1951.75,2074.43,2204.39,2666.09,802.06,863.4,928.38,1159.23,1149.69,1211.03,1276.01,1506.86,1497.32,1558.66,1623.64,1854.49,,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,$30,$70,$500 Copay after deductible,$500 Copay per Stay after deductible,No Charge after Deductible,$15,$75,40% Coinsurance after deductible,50% Coinsurance after deductible,,"$6,000",Included in Medical,"$12,000",Included in Medical,"$6,000",Included in Medical,"$7,250",Included in Medical,"$14,500",Included in Medical,"$7,250",Included in Medical,$25,$60,$450 Copay after deductible,$450 Copay per Stay after deductible,No Charge after Deductible,$10,$60,40% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$2,800",Included in Medical,"$5,600",Included in Medical,"$2,800",Included in Medical,$5,$40,$350 Copay after deductible,$350 Copay per Stay after deductible,No Charge after Deductible,$10,$40,40% Coinsurance after deductible,45% Coinsurance after deductible,,$300,Included in Medical,$600,Included in Medical,$300,Included in Medical,$800,Included in Medical,"$1,600",Included in Medical,$800,Included in Medical,No Charge,$15,$300 Copay after deductible,$300 Copay per Stay after deductible,No Charge after Deductible,$5,$25,30% Coinsurance after deductible,45% Coinsurance after deductible,,
OH,39021,Champaign,Gold,CareSource,77552,77552OH0020202,"CareSource Marketplace Gold Dental, Vision, & Fitness",Design 1,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-833-230-2099,1-833-230-2099,1-800-750-0750,https://www.caresource.com/Find-A-Doctor-OH-MP,https://www.caresource.com/documents/Marketplace-2023-OH-brochure,https://www.caresource.com/documents/Marketplace-2023-OH-Standard-Fed-GoldBase-DVF-sum,https://www.caresource.com/documents/Marketplace-2023-OH-formulary,X,X,98.84%,,490.64,585.56,641.36,672.14,727.94,819.65,1145.46,1740.64,1282.72,1455.88,1639.3,2290.92,3481.28,1773.36,1946.52,2129.94,2781.56,2264,2437.16,2620.58,3272.2,2754.64,2927.8,3111.22,3762.84,1132,1218.58,1310.29,1636.1,1622.64,1709.22,1800.93,2126.74,2113.28,2199.86,2291.57,2617.38,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,"$8,700",Included in Medical,"$17,400",Included in Medical,"$8,700",Included in Medical,$30,$60,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,$15,$30,$60,$250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39021,Champaign,Silver,CareSource,77552,77552OH0020203,"CareSource Marketplace Standard Silver Dental, Vision, & Fitness",Design 1,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-833-230-2099,1-833-230-2099,1-800-750-0750,https://www.caresource.com/Find-A-Doctor-OH-MP,https://www.caresource.com/documents/Marketplace-2023-OH-brochure,https://www.caresource.com/documents/Marketplace-2023-OH-Standard-Fed-SilverBase-DVF-sum,https://www.caresource.com/documents/Marketplace-2023-OH-formulary,X,X,98.68%,,354.92,423.59,463.96,486.22,526.59,592.93,828.62,1259.17,927.92,1053.18,1185.86,1657.24,2518.34,1282.84,1408.1,1540.78,2012.16,1637.76,1763.02,1895.7,2367.08,1992.68,2117.94,2250.62,2722,818.88,881.51,947.85,1183.54,1173.8,1236.43,1302.77,1538.46,1528.72,1591.35,1657.69,1893.38,,"$5,800",Included in Medical,"$11,600",Included in Medical,"$5,800",Included in Medical,"$8,900",Included in Medical,"$17,800",Included in Medical,"$8,900",Included in Medical,$40,$80,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$20,$40,$80 Copay after deductible,$350 Copay after deductible,,"$5,700",Included in Medical,"$11,400",Included in Medical,"$5,700",Included in Medical,"$7,200",Included in Medical,"$14,400",Included in Medical,"$7,200",Included in Medical,$30,$60,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$20,$40,$80 Copay after deductible,$350 Copay after deductible,,$800,Included in Medical,"$1,600",Included in Medical,$800,Included in Medical,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,$20,$40,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$20,$60 Copay after deductible,$250 Copay after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,No Charge,$10,25%,25%,25%,No Charge,$15,$50,$150,,
OH,39021,Champaign,Expanded Bronze,CareSource,77552,77552OH0020204,"CareSource Marketplace Bronze First Dental, Vision, & Fitness",Not Applicable,HMO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-833-230-2099,1-833-230-2099,1-800-750-0750,https://www.caresource.com/Find-A-Doctor-OH-MP,https://www.caresource.com/documents/Marketplace-2023-OH-brochure,https://www.caresource.com/documents/Marketplace-2023-OH-Standard-BronzeBase-DVF-sum,https://www.caresource.com/documents/Marketplace-2023-OH-formulary,X,X,98.37%,,258.68,308.73,338.15,354.38,383.79,432.15,603.93,917.72,676.3,767.58,864.3,1207.86,1835.44,934.98,1026.26,1122.98,1466.54,1193.66,1284.94,1381.66,1725.22,1452.34,1543.62,1640.34,1983.9,596.83,642.47,690.83,862.61,855.51,901.15,949.51,1121.29,1114.19,1159.83,1208.19,1379.97,,"$8,000",Included in Medical,"$16,000",Included in Medical,"$8,000",Included in Medical,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,$40,$80,$600 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$20,50% Coinsurance after deductible,50% Coinsurance after deductible,60% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
